Ref. Publication date [year:mm:dd],Substrate,Electrode,TL1-front,TL2-front,TL3-front,Material,TL4-back,TL5-back,TL6-back,TL7-back,Electrode2,Cell. Area. Measured [cm^2],Cell. Architecture [nip/pin/ ?,Module [TRUE/FALSE],Perovskite. Band gap [Eg.1 | Eg.2 | ...] [eV],Stability. (H)
01/10/2018 00:00,SLG ,FTO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.1,nip,FALSE,1.6,2571.428571
29/06/2015 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.04,nip,FALSE,1.49,13285.71429
05/04/2017 00:00,SLG ,ITO , In2O3 ,Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.1,nip,FALSE,1.608,7811.934901
05/04/2017 00:00,SLG ,ITO , In2O3 ,Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.1,nip,FALSE,1.608,7811.934901
05/04/2017 00:00,SLG ,ITO , In2O3 ,Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.1,nip,FALSE,1.608,7811.934901
25/07/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.16,nip-mp,FALSE,1.6,13090.90909
02/05/2018 00:00,SLG ,ITO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , Oleic-acid , P3HT; PMMA ,Blank,Blank,Au,0.03,nip-mp,FALSE,1.6,2535.849057
12/04/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite , PCPD2FBT:BCF , PEDOT:PSS ,Blank,Blank,ITO ,1,nip,FALSE,1.47,3773.584906
14/08/2017 00:00,SLG ,FTO ," NiO; NiO-(c, nanowalls) ", NiO-mp ,Blank, Perovskite , PCBM-60; PCBM-70,Blank,Blank,Blank,Ag,0.0625,pin,FALSE,1.6,3861.003861
09/08/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," 2-((2-(4-(2-ethylhexyl)-4H-dithieno[3,2-b:2',3'-d]pyrrol-2-yl) thiazol-5-yl)methylene) malononitrile ",0,Blank,Blank,Ag,2.04,nip-mp,FALSE,1.6,3800
20/12/2017 00:00,SLG ,ITO , PEDOT:PSS ,Blank,Blank, Perovskite , BCP; PCBM-60 ,Blank,Blank,Blank,Ag,0.1,pin,FALSE,1.6,1920
14/07/2015 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , Carbon-epoxy ,Blank,Blank,Blank,Ag,0.1,nip-mp,FALSE,1.6,1000
27/11/2019 00:00,SLG ,ITO ," NiO; NiO-(c, nanowalls) ",Blank,Blank, Perovskite , Nb2O5 ,Blank,Blank,Blank,Ag,0.155,pin,FALSE,1.6,8
04/10/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , P3 ,Blank,Blank,Blank,Ag,0.11,nip-mp,FALSE,1.6,2880
17/12/2015 00:00,SLG ,ITO , CuAlO2; CuCrO2 ,Blank,Blank, Perovskite , PCBM-60; PCBM-70,Blank,Blank,Blank,Ag,0.0725,pin,FALSE,1.6,960
14/03/2019,SLG ,ITO , PEDOT:PSS ,Blank,Blank, Perovskite , PCBM-60; PCBM-70,Blank,Blank,Blank,Ag,0.04,pin,FALSE,1.38,2880
23/08/2018,SLG ,FTO ," TiO2-(c, np, nw) ", C60; C60-SAM,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.075,nip,FALSE,1.55,680
17/04/2019 00:00,PET ,ITO ,"SnO2;  SnO2-(c, np, QDs) ", KCl ,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.1,nip,FALSE,1.5,1440
09/03/2018 00:00,SLG ,FTO , NbOx ,Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.09,nip,FALSE,1.64,2880
08/10/2017 00:00,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.103,nip,FALSE,1.56,4
11/04/2019 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," SnO2; SnO2-(c, np, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.1,nip,FALSE,1.6,4000
31/03/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.09,nip-mp,FALSE,1.6,1920
31/03/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.09,nip-mp,FALSE,1.6,1920
09/04/2019 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.04,nip-mp,FALSE,1.6,2000
28/07/2017,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.12,nip-mp,FALSE,1.65,2.4
22/06/2015 00:00,SLG ,ITO , ZnO," ZnO-(np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.12,nip,FALSE,1.6,1000
22/06/2015 00:00,SLG ,ITO , ZnO," ZnO-(np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.12,nip,FALSE,1.6,1000
09/04/2019 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , YC-1 ,Blank,Blank,Blank,Ag,0.04,nip-mp,FALSE,1.6,2000
09/04/2019 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , YC-3 ,Blank,Blank,Blank,Ag,0.04,nip-mp,FALSE,1.6,2000
23/08/2019 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Ag,0.1,nip,FALSE,1.58,8160
09/01/2016 00:00,SLG ,ITO , PEDOT:PSS ,Blank,Blank, Perovskite , PCBM-60; PCBM-70,Blank,Blank,Blank,Al,0.12,pin,FALSE,1.65,6
09/01/2016 00:00,SLG ,ITO , PEDOT:PSS ,Blank,Blank, Perovskite , PCBM-60; PCBM-70,Blank,Blank,Blank,Al,0.12,pin,FALSE,1.65,6
02/06/2018 00:00,SLG ,ITO , PTAA ,Blank,Blank, Perovskite , ZnO-np ,Blank,Blank,Blank,Al,0.06,pin,TRUE,1.6,11520
05/09/2018 00:00,SLG ,FTO ," NiO; NiO-(c, nanowalls) ", PCBM-60 ,Blank, Perovskite , ZrO2-c ,Blank,Blank,Blank,Al,0.12,pin,FALSE,2.32,4560
02/07/2019 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite , 2mF-X59 ,Blank,Blank,Blank,Au,0.09,nip,FALSE,1.6,2000
16/08/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , asy-PBTBDT ,Blank,Blank,Blank,Au,0.09,nip-mp,FALSE,1.59,2880
30/11/2016 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ,Blank,Blank,Blank,Blank,Au,0.07,nip-mp,FALSE,1.6,11520
24/05/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , B186 ,Blank,Blank,Blank,Au,0.1,nip-mp,FALSE,1.6,2400
29/08/2017,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite , CGS ,Blank,Blank,Blank,Au,0.12,nip,FALSE,1.6,2880
20/08/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , Co-porphyrins ,Blank,Blank,Blank,Au,0.1,nip-mp,FALSE,1.56,8000
02/07/2019,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , Cu2O ,Blank,Blank,Blank,Au,0.1,nip-mp,FALSE,1.5,2880
21/11/2016 00:00,SLG ,FTO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,PCBM-60 , Perovskite , CuMe32c ,Blank,Blank,Blank,Au,0.09,nip,FALSE,1.6,8000
18/10/2019 00:00,SLG ,FTO , C60 ,Blank,Blank, Perovskite , CuPc ,Blank,Blank,Blank,Au,0.1,nip,FALSE,1.6,1000
14/08/2017,SLG ,FTO ,"SnO2;  SnO2-(c, np, QDs) ", C60; C60-SAM,Blank, Perovskite , CZ-TA ,Blank,Blank,Blank,Au,0.08,nip,FALSE,1.57,6.68
18/10/2019 00:00,SLG ,FTO , C60 ,Blank,Blank, Perovskite , F4-TCNQ , CuPc ,Blank,Blank,Au,0.1,nip,FALSE,1.6,100
04/12/2018 00:00,SLG ,FTO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite , IDTC4-TPA , PCBC; PCBM-60,Blank,Blank,Au,0.11,nip,FALSE,1.56,680
04/12/2018 00:00,SLG ,FTO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite , IDTC6-TPA , PCBC; PCBM-60,Blank,Blank,Au,0.11,nip,FALSE,1.56,680
18/05/2017 00:00,SLG ,FTO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite , IDTT-TPA , PCBC; PCBM-60,Blank,Blank,Au,0.11,nip,FALSE,1.6,672
28/06/2018 00:00,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite , OMe-TATPyr ,Blank,Blank,Blank,Au,0.09,nip,FALSE,1.585,5760
20/04/2020,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite , P3HT ,Blank,Blank,Blank,Au,0.1,nip,FALSE,1.9,5600
17/08/2019 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite , P3HT ,Blank,Blank,Blank,Au,0.0919,pin,FALSE,1.71,2976
23/05/2019,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite , P3HT ,Blank,Blank,Blank,Au,0.04,nip,FALSE,2.6,672
27/01/2014 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , P3HT ,Blank,Blank,Blank,Au,0.09,nip-mp,FALSE,1.6,4000
12/07/2016 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , P3HT ,Blank,Blank,Blank,Au,0.03,nip-mp,FALSE,1.6,672
11/09/2017 00:00,SLG ,ITO , C60-SAM ," SnO2; SnO2-(c, np, mp) ",PCBM-60 , Perovskite , PDCBT , WOx ,Blank,Blank,Au,0.1,nip,FALSE,1.6,4100
31/07/2019 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ,PTA;  PTAA ,Blank,Blank,Blank,Au,0.09,nip,FALSE,1.7,2880
30/09/2016 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ,PTA;  PTAA ,Blank,Blank,Blank,Au,0.16,nip-mp,FALSE,1.63,2000
28/04/2016 00:00,SLG ,FTO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite , RCP ,Blank,Blank,Blank,Au,0.09,nip,FALSE,1.6,5600
28/04/2016 00:00,SLG ,FTO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite , RCP ,Blank,Blank,Blank,Au,0.09,nip,FALSE,1.6,5600
04/06/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ", Au@SiO2-np , Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.085,nip-mp,FALSE,1.61,5760
29/12/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",C60 , Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.25,nip-mp,FALSE,1.6,680
29/12/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",C60 , Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.25,nip-mp,FALSE,1.6,680
08/06/2018 00:00,SLG ,FTO ,"SnO2;  SnO2-(c, np, QDs) ", C60; C60-SAM,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.15,nip,FALSE,1.6,2000
24/11/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) ", Graphydine-QDs ,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip,FALSE,1.6,400
08/07/2019 00:00,SLG ,FTO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.125,nip,FALSE,1.56,2000
24/06/2019 00:00,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.08567,nip,FALSE,1.6,16
08/09/2019 00:00,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip,FALSE,1.62,3000
26/06/2019 00:00,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip,FALSE,1.6,5760
20/01/2020 00:00,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.058,nip,FALSE,1.64,2400
02/04/2019 00:00,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip,FALSE,1.48,11520
28/06/2018 00:00,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip,FALSE,1.585,5760
06/01/2018,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.16,nip,FALSE,2.3,960
31/08/2017 00:00,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.1,nip,FALSE,1.6,8640
16/05/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip,FALSE,1.6,48
13/11/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.075,nip,FALSE,1.6,1120
02/06/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip,FALSE,1.6,2160
26/12/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.066,nip,FALSE,1.6,10400
26/12/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.066,nip,FALSE,1.6,5600
21/12/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.066,nip,FALSE,1.63,16000
21/12/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.066,nip,FALSE,1.63,672
21/12/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.066,nip,FALSE,1.63,12000
14/02/2018 00:00,SLG ,ITO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.1,nip,FALSE,1.75,5200
01/09/2019 00:00,SLG ,ITO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.0725,nip,FALSE,1.6,2880
10/02/2018 00:00,SLG ,FTO , TiO2-macroporous ,Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.16,nip,FALSE,1.6,2000
12/06/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.16,nip,FALSE,1.6,2000
26/03/2019 00:00,SLG ,FTO ," TiO2-(c, np, nw) ",Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.16,nip,FALSE,1.55,2000
05/02/2016,SLG ,ITO , ZnO,Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.1,nip,FALSE,1.6,1440
16/12/2016 00:00,SLG ,ITO , ZnO,Blank,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.1,nip,FALSE,1.6,1440
21/09/2016 00:00,SLG ,FTO ," TiO2-(c, np, nw) ", SnO2-nanosheets ,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.1,nip,FALSE,1.6,960
29/04/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.16,nip-mp,FALSE,1.6,2880
11/08/2019 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.1,nip-mp,FALSE,1.48,2400
16/03/2016 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.16,nip-mp,FALSE,1.63,900
07/11/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.125,nip-mp,FALSE,1.57,384
30/11/2016 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.07,nip-mp,FALSE,1.6,11520
05/09/2016 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip-mp,FALSE,1.6,2880
15/01/2015 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.1,nip-mp,FALSE,1.6,2016
15/01/2015 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.1,nip-mp,FALSE,1.6,2016
29/11/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip-mp,FALSE,1.6,5760
29/11/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip-mp,FALSE,1.6,5760
29/11/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip-mp,FALSE,1.6,5760
29/11/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip-mp,FALSE,1.6,5760
29/11/2018 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.09,nip-mp,FALSE,1.6,5760
21/02/2018,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.125,nip-mp,FALSE,1.565,480
28/02/2017 00:00,SLG ,FTO , ZnO," ZnO-(np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.07,nip,FALSE,1.62,672
16/11/2018 00:00,SLG ,FTO , ZnO," ZnO-(np, nw, mp) ",Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.1,nip,FALSE,1.55,9600
14/10/2019 00:00,SLG ,ITO ,"SnO2;  SnO2-(c, np, QDs) ", ZnTiO3-mp ,Blank, Perovskite ," Spiro-(MeTAD, MeOTAD) ",Blank,Blank,Blank,Au,0.1,nip,FALSE,1.63,9600
25/09/2017 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , TDT-OMeTAD ,Blank,Blank,Blank,Au,0.085,nip-mp,FALSE,1.6,2000
15/06/2016 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , TPB-2-MOTPA ,Blank,Blank,Blank,Au,0.08,nip-mp,FALSE,1.6,2400
25/08/2016 00:00,SLG ,FTO ," TiO2-(c, np, nw) "," TiO2-(c, np, nw, mp) ",Blank, Perovskite , Z35 ,Blank,Blank,Blank,Au,0.16,nip-mp,FALSE,1.52,4000
17/03/2017 00:00,SLG ,ITO , PEDOT:PSS ,Blank,Blank, Perovskite , PCBM-60; PCBM-70, AZO ; AZO-np,SnO2-c ,Blank,Ag,0.0177,pin,FALSE,1.6,12800
25/02/2019 00:00,SLG ,ITO , CuAlO2; CuCrO2 ,Blank,Blank, Perovskite , PCBM-60; PCBM-70, AZO ; AZO-np,Blank,Blank,Al,0.09,pin,FALSE,1.6,3600
22/11/2019 00:00,SLG ,ITO , DBFMT ,Blank,Blank, Perovskite , C60 , BCP ,Blank,Blank,Ag,0.1,pin,FALSE,1.6,1600
30/10/2019 00:00,SLG ,ITO , DBTMT ,Blank,Blank, Perovskite , C60 , BCP ,Blank,Blank,Ag,0.1,pin,FALSE,1.6,2400
25/03/2018 00:00,SLG ,ITO , NiO-np ,Blank,Blank, Perovskite , C60 , BCP ,Blank,Blank,Ag,0.08,pin,FALSE,1.5,4000
29/08/2016 00:00,SLG ,ITO , PEDOT:PSS ,Blank,Blank, Perovskite , C60 , BCP ,Blank,Blank,Ag,0.1,pin,FALSE,1.18,400
21/11/2016 00:00,SLG ,ITO , PEDOT:PSS ,Blank,Blank, Perovskite , C60 , BCP ,Blank,Blank,Au,0.09,pin,FALSE,1.56,4000
29/07/2019 00:00,SLG ,ITO , MoOx , F4-TCNQ ,Blank, Perovskite , PCBM-60; PCBM-70, BCP ,Blank,Blank,Ag,0.09,pin,FALSE,1.5,600
29/07/2019 00:00,SLG ,ITO , MoOx , F4-TCNQ ,Blank, Perovskite , PCBM-60; PCBM-70, BCP ,Blank,Blank,Ag,0.09,pin,FALSE,1.5,160
04/11/2018,PEN ,ITO , CuPc ,Blank,Blank, Perovskite , PCBM-60; PCBM-70, BCP ,Blank,Blank,Ag,0.09,pin,FALSE,1.5,672
19/11/2018,SLG ,FTO ," NiO; NiO-(c, nanowalls) ",Blank,Blank, Perovskite , PCBM-60; PCBM-70, BCP ,Blank,Blank,Ag,0.1,pin,FALSE,1.6,4800
21/11/2018 00:00,SLG ,ITO ," NiO; NiO-(c, nanowalls) ",Blank,Blank, Perovskite , PCBM-60; PCBM-70, BCP ,Blank,Blank,Ag,0.04,pin,FALSE,1.6,280
02/12/2018 00:00,SLG ,ITO ," NiO; NiO-(c, nanowalls) ",Blank,Blank, Perovskite , PCBM-60; PCBM-70, BCP ,Blank,Blank,Ag,0.15,pin,FALSE,1.6,60
28/08/2018 00:00,SLG ,ITO ," NiO; NiO-(c, nanowalls) ",Blank,Blank, Perovskite , PCBM-60; PCBM-70, BCP ,Blank,Blank,Ag,0.06,pin,FALSE,1.96,4320
04/03/2018 00:00,SLG ,ITO , PTAA ,Blank,Blank, Perovskite , PCBM-60; PCBM-70, BCP ,Blank,Blank,Ag,0.06,pin,FALSE,1.6,1920
29/01/2019 00:00,SLG ,ITO , NiO-np , TPI-6MEO ,Blank, Perovskite , PCBM-60; PCBM-70, BCP ,Blank,Blank,Ag,0.1,pin,FALSE,1.6,1200
06/05/2019,SLG ,ITO , Graphene oxide ,Blank,Blank, Perovskite , PCBM-60; PCBM-70, BCP ,Blank,Blank,Ag,0.0225,pin,FALSE,1.53,4800
06/05/2019,SLG ,ITO , Graphene oxide ,Blank,Blank, Perovskite , PCBM-60; PCBM-70, BCP ,Blank,Blank,Ag,0.0225,pin,FALSE,1.53,4800
27/01/2017 00:00,SLG ,FTO , NiO-np ,Blank,Blank, Perovskite , C60 , bis-C60 ,Blank,Blank,Ag,0.06,pin,FALSE,1.6,4000
12/06/2016 00:00,SLG ,ITO , PTAA ,Blank,Blank, Perovskite , IDIC , C60 , BCP ,Blank,Cu,0.1,pin,FALSE,1.6,2880
